month,day,baar,time,eldata,tmdata,hddata
1,30,0,3,0.6,19.0,75.1
1,30,0,4,0.6,18.81,75.8
1,30,0,5,0.6,18.64,76.5
1,30,0,6,0.9,19.55,77.3
1,30,0,7,1.2,20.71,78.2
1,30,0,8,1.5,21.43,79.0
1,30,0,9,1.6,23.09,79.9
1,30,0,10,1.4,24.54,78.2
1,30,0,11,1.2,25.92,76.5
1,30,0,12,1.0,26.59,74.9
1,30,0,13,1.0,27.63,73.4
1,30,0,14,1.0,28.16,71.9
1,30,0,15,1.0,27.9,70.7
1,30,0,16,0.6,27.43,69.6
1,30,0,17,1.1,25.61,68.7
1,30,0,18,1.1,24.89,68.0
1,30,0,19,1.2,23.68,67.6
1,30,0,20,1.5,23.0,67.4
1,30,0,21,1.3,22.5,67.5
1,30,0,22,1.0,21.47,67.7
1,30,0,23,0.9,21.09,68.2
1,30,0,24,0.6,20.72,68.8
1,31,1,1,0.6,20.26,69.6
1,31,1,2,0.6,20.12,70.5
1,31,1,3,0.6,20.33,71.6
1,31,1,4,0.6,20.36,72.7
1,31,1,5,0.6,20.41,73.9
1,31,1,6,0.8,20.86,75.2
1,31,1,7,1.0,21.56,76.6
1,31,1,8,1.1,22.83,78.0
1,31,1,9,1.1,25.33,79.4
1,31,1,10,1.2,26.15,79.8
1,31,1,11,1.0,27.27,80.1
1,31,1,12,1.0,27.45,80.5
1,31,1,13,1.0,27.2,80.8
1,31,1,14,1.0,26.04,81.1
1,31,1,15,1.0,26.64,81.4
1,31,1,16,1.0,25.72,81.7
1,31,1,17,1.0,24.09,82.0
1,31,1,18,1.2,22.75,82.2
1,31,1,19,1.4,21.89,82.4
1,31,1,20,1.5,21.59,82.5
1,31,1,21,1.3,21.4,82.7
1,31,1,22,1.0,21.14,82.8
1,31,1,23,0.8,20.93,82.8
1,31,1,24,0.6,20.66,82.9
2,1,2,1,0.6,19.97,82.9
2,1,2,2,0.6,19.67,82.9
2,1,2,3,0.6,19.61,82.9
2,1,2,4,0.6,19.51,82.9
2,1,2,5,0.6,19.58,82.8
2,1,2,6,0.9,20.03,82.8
2,1,2,7,1.2,20.64,82.7
2,1,2,8,1.4,22.5,82.7
2,1,2,9,1.3,23.7,82.6
2,1,2,10,1.3,24.59,84.9
2,1,2,11,1.2,22.39,87.2
2,1,2,12,1.1,23.73,89.5
2,1,2,13,1.1,25.15,91.7
2,1,2,14,1.2,25.63,93.7
2,1,2,15,1.2,23.29,95.6
2,1,2,16,1.4,19.59,97.3
2,1,2,17,1.4,18.73,98.8
2,1,2,18,1.4,18.42,100.0
2,1,2,19,1.7,18.5,100.0
2,1,2,20,1.7,18.61,100.0
2,1,2,21,1.4,18.77,100.0
2,1,2,22,1.0,18.7,100.0
2,1,2,23,0.88,19.11,100.0
2,1,2,24,0.7,19.15,100.0
2,2,3,1,0.6,18.95,100.0
2,2,3,2,0.6,18.82,100.0
2,2,3,3,0.6,19.11,100.0
2,2,3,4,0.6,19.1,100.0
2,2,3,5,0.7,19.14,99.7
2,2,3,6,1.0,19.48,98.9
2,2,3,7,1.3,19.65,98.0
2,2,3,8,1.4,19.97,97.0
2,2,3,9,1.3,20.64,96.1
2,2,3,10,1.3,21.32,92.7
2,2,3,11,1.3,23.24,89.4
2,2,3,12,1.2,24.85,86.1
2,2,3,13,1.2,26.04,83.1
2,2,3,14,1.3,26.35,80.2
2,2,3,15,1.7,26.34,77.6
2,2,3,16,1.3,26.3,75.3
2,2,3,17,1.4,25.5,73.3
2,2,3,18,1.4,24.52,71.8
2,2,3,19,1.7,23.79,70.7
2,2,3,20,1.7,23.48,70.1
2,2,3,21,1.5,22.2,69.8
2,2,3,22,1.2,21.92,70.0
2,2,3,23,0.8,21.58,70.5
2,2,3,24,0.7,21.17,71.3
2,3,4,1,0.6,20.81,72.3
2,3,4,2,0.6,20.52,73.6
2,3,4,3,0.6,20.35,75.2
2,3,4,4,0.6,19.97,76.9
2,3,4,5,0.7,20.12,78.8
2,3,4,6,1.0,20.56,80.8
2,3,4,7,1.4,21.43,82.9
2,3,4,8,1.4,22.06,85.0
2,3,4,9,1.4,23.05,87.2
2,3,4,10,1.4,25.07,85.8
2,3,4,11,1.3,26.28,84.5
2,3,4,12,1.2,26.69,83.1
2,3,4,13,1.3,25.38,81.8
2,3,4,14,1.4,21.02,80.6
2,3,4,15,1.2,22.46,79.4
2,3,4,16,1.3,24.18,78.3
2,3,4,17,1.3,24.12,77.3
2,3,4,18,1.3,23.48,76.4
2,3,4,19,1.7,22.44,75.6
2,3,4,20,1.8,21.43,74.9
2,3,4,21,1.6,20.61,74.3
2,3,4,22,1.2,20.04,73.9
2,3,4,23,0.9,19.5,73.4
2,3,4,24,0.8,19.19,73.1
2,4,5,1,0.6,18.72,72.9
2,4,5,2,0.6,18.07,72.7
2,4,5,3,0.6,17.59,72.5
2,4,5,4,0.6,17.41,72.4
2,4,5,5,0.7,17.24,72.4
2,4,5,6,1.0,18.11,72.4
2,4,5,7,1.4,19.63,72.4
2,4,5,8,1.4,21.97,72.4
2,4,5,9,1.3,24.05,72.4
2,4,5,10,1.3,25.39,71.4
2,4,5,11,1.4,26.05,70.3
2,4,5,12,1.3,26.82,69.4
2,4,5,13,1.2,27.52,68.4
2,4,5,14,1.2,28.05,67.6
2,4,5,15,1.3,27.58,66.8
2,4,5,16,1.4,27.5,66.1
2,4,5,17,1.4,26.68,65.6
2,4,5,18,1.4,25.03,65.2
2,4,5,19,1.5,23.79,65.0
2,4,5,20,1.8,23.02,64.9
2,4,5,21,1.6,22.67,64.9
2,4,5,22,1.3,22.47,65.1
2,4,5,23,0.9,21.7,65.4
2,4,5,24,0.8,21.09,65.8
2,5,6,1,0.6,20.24,66.3
2,5,6,2,0.6,19.67,66.8
2,5,6,3,0.6,19.12,67.5
2,5,6,4,0.6,18.71,68.2
2,5,6,5,0.7,18.61,69.0
2,5,6,6,1.1,19.41,69.8
2,5,6,7,1.5,20.91,70.7
2,5,6,8,1.6,23.18,71.5
2,5,6,9,1.6,25.55,72.4
2,5,6,10,1.4,27.24,70.9
2,5,6,11,1.3,27.96,69.5
2,5,6,12,1.3,28.16,68.1
2,5,6,13,1.4,28.72,66.7
2,5,6,14,1.4,28.57,65.5
2,5,6,15,1.3,28.39,64.3
2,5,6,16,1.3,28.53,63.3
2,5,6,17,1.4,27.17,62.4
2,5,6,18,1.4,25.49,61.6
2,5,6,19,1.6,24.77,61.0
2,5,6,20,1.8,24.23,60.6
2,5,6,21,1.6,23.58,60.3
2,5,6,22,1.3,22.74,60.2
2,5,6,23,1.0,21.95,60.2
2,5,6,24,0.8,21.38,60.3
2,6,0,1,0.6,20.52,60.6
2,6,0,2,0.6,19.98,60.9
2,6,0,3,0.6,19.6,61.3
2,6,0,4,0.6,19.09,61.8
2,6,0,5,0.7,18.86,62.3
2,6,0,6,0.9,19.75,62.9
2,6,0,7,1.2,21.21,63.5
2,6,0,8,1.2,23.49,64.1
2,6,0,9,1.4,25.63,64.8
2,6,0,10,1.4,27.02,63.7
2,6,0,11,1.3,28.39,62.6
2,6,0,12,1.2,29.25,61.6
2,6,0,13,1.2,29.47,60.6
2,6,0,14,1.2,29.35,59.7
2,6,0,15,1.2,28.64,58.9
2,6,0,16,1.2,28.29,58.3
2,6,0,17,1.2,27.98,57.7
2,6,0,18,1.3,26.72,57.4
2,6,0,19,1.5,25.6,57.2
2,6,0,20,1.8,24.86,57.3
2,6,0,21,1.7,24.32,57.4
2,6,0,22,1.2,23.98,57.8
2,6,0,23,1.0,23.17,58.2
2,6,0,24,0.8,22.21,58.8
2,7,1,1,0.7,21.28,59.5
2,7,1,2,0.7,20.83,60.4
2,7,1,3,0.7,20.19,61.3
2,7,1,4,0.7,19.7,62.2
2,7,1,5,0.7,19.54,63.3
2,7,1,6,1.0,20.36,64.4
2,7,1,7,1.3,21.78,65.5
2,7,1,8,1.5,23.86,66.6
2,7,1,9,1.4,26.19,67.8
2,7,1,10,1.4,28.02,66.6
2,7,1,11,1.4,28.96,65.3
2,7,1,12,1.4,29.18,64.2
2,7,1,13,1.3,29.39,63.0
2,7,1,14,1.3,29.67,62.0
2,7,1,15,1.3,29.63,61.1
2,7,1,16,1.3,28.8,60.3
2,7,1,17,1.3,28.34,59.7
2,7,1,18,1.4,27.43,59.3
2,7,1,19,1.7,26.47,59.1
2,7,1,20,1.8,25.46,59.0
2,7,1,21,1.6,24.37,59.1
2,7,1,22,1.2,23.37,59.4
2,7,1,23,1.0,22.74,59.9
2,7,1,24,0.8,22.15,60.5
2,8,2,1,0.8,21.73,61.2
2,8,2,2,0.8,18.97,62.0
2,8,2,3,0.7,18.66,62.9
2,8,2,4,0.7,18.63,63.8
2,8,2,5,0.8,19.21,64.9
2,8,2,6,1.0,19.88,66.0
2,8,2,7,1.4,21.0,67.1
2,8,2,8,1.5,22.89,68.3
2,8,2,9,1.4,25.0,69.5
2,8,2,10,1.4,26.46,68.5
2,8,2,11,1.4,27.83,67.5
2,8,2,12,1.3,28.07,66.5
2,8,2,13,1.3,28.93,65.6
2,8,2,14,1.3,29.22,64.7
2,8,2,15,1.3,29.61,64.0
2,8,2,16,1.4,29.55,63.3
2,8,2,17,1.4,28.59,62.8
2,8,2,18,1.4,27.05,62.4
2,8,2,19,1.6,26.26,62.2
2,8,2,20,1.8,25.63,62.1
2,8,2,21,1.6,24.77,62.1
2,8,2,22,1.5,22.93,62.3
2,8,2,23,1.0,22.21,62.6
2,8,2,24,0.8,21.74,63.1
2,9,3,1,0.8,21.08,63.6
2,9,3,2,0.7,21.04,64.2
2,9,3,3,0.7,20.39,64.8
2,9,3,4,0.7,20.1,65.6
2,9,3,5,0.8,19.88,66.3
2,9,3,6,1.3,20.56,67.2
2,9,3,7,1.4,22.83,68.0
2,9,3,8,1.5,24.43,68.9
2,9,3,9,1.4,26.73,69.8
2,9,3,10,1.5,29.48,66.9
2,9,3,11,1.4,30.7,64.0
2,9,3,12,1.4,30.75,61.3
2,9,3,13,1.3,31.48,58.7
2,9,3,14,1.4,31.46,56.3
2,9,3,15,1.4,31.19,54.1
2,9,3,16,1.4,29.99,52.3
2,9,3,17,1.5,29.25,50.8
2,9,3,18,1.5,27.84,49.7
2,9,3,19,1.7,26.99,49.1
2,9,3,20,1.8,26.15,48.9
2,9,3,21,1.6,25.17,49.1
2,9,3,22,1.3,24.26,49.6
2,9,3,23,1.0,23.1,50.5
2,9,3,24,0.9,22.25,51.7
2,10,4,1,0.7,21.4,53.2
2,10,4,2,0.7,20.81,54.9
2,10,4,3,0.7,20.34,56.8
2,10,4,4,0.8,20.04,58.9
2,10,4,5,0.8,19.75,61.2
2,10,4,6,1.0,20.57,63.6
2,10,4,7,1.4,22.24,66.1
2,10,4,8,1.6,24.64,68.6
2,10,4,9,1.5,26.4,71.2
2,10,4,10,1.4,27.93,73.4
2,10,4,11,1.4,29.1,75.6
2,10,4,12,1.4,29.7,77.7
2,10,4,13,1.4,28.36,79.7
2,10,4,14,1.4,27.77,81.5
2,10,4,15,1.4,28.4,83.1
2,10,4,16,1.5,28.29,84.4
2,10,4,17,1.5,27.41,85.4
2,10,4,18,1.4,26.42,86.1
2,10,4,19,1.6,25.65,86.4
2,10,4,20,1.9,24.38,86.4
2,10,4,21,1.8,23.63,86.0
2,10,4,22,1.4,22.88,85.3
2,10,4,23,1.0,22.21,84.3
2,10,4,24,0.8,21.54,83.1
2,11,5,1,0.7,20.95,81.6
2,11,5,2,0.7,20.49,80.0
2,11,5,3,0.6,20.01,78.1
2,11,5,4,0.7,19.53,76.1
2,11,5,5,0.9,19.34,74.0
2,11,5,6,1.0,20.39,71.8
2,11,5,7,1.5,22.0,69.4
2,11,5,8,1.7,24.05,67.1
2,11,5,9,1.7,26.7,64.7
2,11,5,10,1.5,28.21,64.9
2,11,5,11,1.4,29.25,65.2
2,11,5,12,1.3,29.51,65.4
2,11,5,13,1.3,30.03,65.7
2,11,5,14,1.4,28.25,66.1
2,11,5,15,1.3,24.51,66.6
2,11,5,16,1.3,23.65,67.1
2,11,5,17,1.2,25.36,67.8
2,11,5,18,1.4,24.98,68.6
2,11,5,19,1.7,24.13,69.5
2,11,5,20,1.9,23.81,70.6
2,11,5,21,1.7,22.96,71.8
2,11,5,22,1.3,22.87,73.1
2,11,5,23,1.0,22.71,74.5
2,11,5,24,0.8,21.84,76.0
2,12,6,1,0.7,21.47,77.6
2,12,6,2,0.7,20.98,79.3
2,12,6,3,0.7,20.91,81.1
2,12,6,4,0.7,20.5,82.9
2,12,6,5,0.7,20.38,84.7
2,12,6,6,1.0,20.78,86.6
2,12,6,7,1.4,21.2,88.5
2,12,6,8,1.4,22.1,90.5
2,12,6,9,1.3,23.9,92.4
2,12,6,10,1.4,25.31,92.8
2,12,6,11,1.4,27.07,93.2
2,12,6,12,1.3,28.3,93.5
2,12,6,13,1.4,26.1,93.8
2,12,6,14,1.4,25.39,94.0
2,12,6,15,1.3,21.19,94.2
2,12,6,16,1.2,21.29,94.3
2,12,6,17,1.3,20.8,94.3
2,12,6,18,1.4,25.0,94.2
2,12,6,19,1.8,24.1,94.0
2,12,6,20,1.8,23.8,93.6
2,12,6,21,1.4,23.0,93.2
2,12,6,22,1.1,22.9,92.6
2,12,6,23,0.8,22.71,91.9
2,12,6,24,0.7,21.8,91.2
2,13,0,1,0.7,21.5,90.4
2,13,0,2,0.7,20.1,89.5
2,13,0,3,0.6,19.3,88.6
2,13,0,4,0.6,19.6,87.6
2,13,0,5,0.7,20.5,86.6
2,13,0,6,0.9,20.8,85.5
2,13,0,7,1.0,20.3,84.4
2,13,0,8,1.4,21.5,83.3
2,13,0,9,1.5,23.7,82.2
2,13,0,10,1.4,25.5,83.7
2,13,0,11,1.2,26.5,85.1
2,13,0,12,1.2,26.8,86.5
2,13,0,13,1.1,26.4,87.8
2,13,0,14,1.1,25.4,89.0
2,13,0,15,1.1,24.1,90.1
2,13,0,16,1.1,23.4,91.0
2,13,0,17,1.1,24.1,91.8
2,13,0,18,1.1,24.8,92.4
2,13,0,19,1.4,24.3,92.8
2,13,0,20,1.7,23.0,93.0
2,13,0,21,1.5,22.0,93.0
2,13,0,22,1.2,21.8,92.8
2,13,0,23,0.8,22.71,92.5
2,13,0,24,0.7,21.0,92.0
2,14,1,1,0.7,19.9,91.4
2,14,1,2,0.6,19.15,90.6
2,14,1,3,0.7,18.81,89.8
2,14,1,4,0.7,18.8,88.9
2,14,1,5,0.7,18.7,87.9
2,14,1,6,1.0,19.01,86.9
2,14,1,7,1.3,19.47,85.8
2,14,1,8,1.4,21.08,84.7
2,14,1,9,1.4,23.56,83.6
2,14,1,10,1.3,24.79,81.6
2,14,1,11,1.3,25.98,79.6
2,14,1,12,1.2,26.44,77.6
2,14,1,13,1.3,26.6,75.7
2,14,1,14,1.3,25.38,73.9
2,14,1,15,1.3,24.84,72.3
2,14,1,16,1.3,25.54,70.8
2,14,1,17,1.3,25.52,69.5
2,14,1,18,1.3,24.58,68.4
2,14,1,19,1.5,23.48,67.5
2,14,1,20,1.8,22.29,66.9
2,14,1,21,1.6,21.49,66.4
2,14,1,22,1.2,20.79,66.1
2,14,1,23,0.9,20.09,66.0
2,14,1,24,0.7,20.21,66.1
2,15,2,1,0.8,19.52,66.3
2,15,2,2,0.6,18.96,66.6
2,15,2,3,0.7,18.73,67.0
2,15,2,4,0.7,18.2,67.5
2,15,2,5,0.7,18.36,68.1
2,15,2,6,0.9,19.3,68.8
2,15,2,7,1.2,20.63,69.5
2,15,2,8,1.4,22.81,70.2
2,15,2,9,1.5,25.16,71.0
2,15,2,10,1.4,26.28,70.8
2,15,2,11,1.3,26.8,70.7
2,15,2,12,1.2,25.19,70.5
2,15,2,13,1.2,24.95,70.4
2,15,2,14,1.2,25.23,70.2
2,15,2,15,1.2,26.7,70.1
2,15,2,16,1.2,27.29,70.1
2,15,2,17,1.3,24.8,70.0
2,15,2,18,1.3,22.69,70.0
2,15,2,19,1.4,21.92,70.0
2,15,2,20,1.8,21.29,70.1
2,15,2,21,1.5,20.83,70.2
2,15,2,22,1.2,20.59,70.3
2,15,2,23,0.9,20.21,70.5
2,15,2,24,0.7,19.72,70.7
2,16,3,1,0.7,19.2,70.9
2,16,3,2,0.7,19.31,71.2
2,16,3,3,0.6,19.25,71.4
2,16,3,4,0.6,19.2,71.7
2,16,3,5,0.7,19.4,72.0
2,16,3,6,1.0,19.62,72.3
2,16,3,7,1.3,20.28,72.6
2,16,3,8,1.4,21.38,72.9
2,16,3,9,1.3,24.41,73.2
2,16,3,10,1.4,24.68,75.2
2,16,3,11,1.4,24.24,77.2
2,16,3,12,1.2,23.33,79.1
2,16,3,13,1.2,21.46,80.9
2,16,3,14,1.2,21.04,82.6
2,16,3,15,1.2,21.6,84.1
2,16,3,16,1.2,22.08,85.4
2,16,3,17,1.3,21.86,86.5
2,16,3,18,1.3,21.45,87.4
2,16,3,19,1.5,21.19,88.0
2,16,3,20,1.7,20.91,88.3
2,16,3,21,1.6,20.29,88.4
2,16,3,22,1.2,19.37,88.2
2,16,3,23,0.9,19.19,87.9
2,16,3,24,0.7,19.05,87.3
2,17,4,1,0.6,18.4,86.6
2,17,4,2,0.7,17.86,85.7
2,17,4,3,0.6,17.99,84.7
2,17,4,4,0.6,18.4,83.6
2,17,4,5,0.7,18.85,82.3
2,17,4,6,1.0,19.24,81.1
2,17,4,7,1.3,19.74,79.7
2,17,4,8,1.7,21.7,78.3
2,17,4,9,1.5,23.98,76.9
2,17,4,10,1.4,25.22,75.2
2,17,4,11,1.5,26.04,73.5
2,17,4,12,1.8,27.35,71.9
2,17,4,13,1.4,28.28,70.3
2,17,4,14,1.4,28.47,68.9
2,17,4,15,1.3,28.01,67.6
2,17,4,16,1.4,28.08,66.4
2,17,4,17,1.5,27.25,65.5
2,17,4,18,1.4,26.12,64.7
2,17,4,19,1.6,24.59,64.2
2,17,4,20,1.8,23.91,63.9
2,17,4,21,1.8,23.27,63.8
2,17,4,22,1.3,22.67,63.8
2,17,4,23,1.0,22.03,64.1
2,17,4,24,0.7,21.23,64.5
2,18,5,1,0.6,21.1,65.1
2,18,5,2,0.6,20.56,65.7
2,18,5,3,0.6,20.23,66.5
2,18,5,4,0.6,19.9,67.4
2,18,5,5,0.7,19.81,68.4
2,18,5,6,1.0,20.37,69.4
2,18,5,7,1.4,21.9,70.5
2,18,5,8,1.4,23.85,71.6
2,18,5,9,1.5,25.2,72.7
2,18,5,10,1.5,26.78,72.3
2,18,5,11,1.6,27.71,71.9
2,18,5,12,1.3,28.43,71.5
2,18,5,13,1.3,28.77,71.1
2,18,5,14,1.3,29.23,70.7
2,18,5,15,1.3,29.32,70.4
2,18,5,16,1.5,28.51,70.1
2,18,5,17,1.4,28.23,69.9
2,18,5,18,1.4,26.53,69.7
2,18,5,19,1.6,25.45,69.6
2,18,5,20,1.9,24.93,69.5
2,18,5,21,1.7,23.9,69.5
2,18,5,22,1.3,23.41,69.5
2,18,5,23,1.0,22.78,69.6
2,18,5,24,0.7,22.53,69.7
2,19,6,1,0.6,21.82,69.8
2,19,6,2,0.6,21.4,70.0
2,19,6,3,0.6,21.31,70.2
2,19,6,4,0.7,21.22,70.4
2,19,6,5,0.8,20.64,70.7
2,19,6,6,1.0,21.3,71.0
2,19,6,7,1.4,22.56,71.2
2,19,6,8,1.5,24.48,71.5
2,19,6,9,1.4,26.05,71.8
2,19,6,10,1.4,27.57,70.6
2,19,6,11,1.4,28.55,69.4
2,19,6,12,1.3,28.69,68.2
2,19,6,13,1.3,29.0,67.2
2,19,6,14,1.3,29.29,66.2
2,19,6,15,1.4,29.39,65.3
2,19,6,16,1.4,28.43,64.5
2,19,6,17,1.4,26.93,63.9
2,19,6,18,1.4,25.97,63.5
2,19,6,19,1.7,24.69,63.3
2,19,6,20,1.8,23.61,63.2
2,19,6,21,1.6,23.53,63.4
2,19,6,22,1.4,23.15,63.6
2,19,6,23,1.0,22.69,64.1
2,19,6,24,0.8,22.0,64.6
2,20,0,1,0.7,21.87,65.3
2,20,0,2,0.7,21.9,66.1
2,20,0,3,0.7,21.9,67.0
2,20,0,4,0.7,21.6,68.0
2,20,0,5,0.8,21.27,69.0
2,20,0,6,0.9,21.81,70.1
2,20,0,7,1.2,22.48,71.2
2,20,0,8,1.4,24.01,72.3
2,20,0,9,1.5,25.9,73.5
2,20,0,10,1.4,26.9,72.2
2,20,0,11,1.2,26.91,70.9
2,20,0,12,1.3,28.41,69.6
2,20,0,13,1.2,29.23,68.4
2,20,0,14,1.2,29.94,67.3
2,20,0,15,1.2,29.69,66.3
2,20,0,16,1.2,29.15,65.4
2,20,0,17,1.2,28.65,64.6
2,20,0,18,1.2,27.6,64.0
2,20,0,19,1.5,26.34,63.6
2,20,0,20,1.8,25.54,63.3
2,20,0,21,1.6,24.7,63.1
2,20,0,22,1.3,23.93,63.1
2,20,0,23,1.0,23.23,63.3
2,20,0,24,0.6,22.46,63.5
2,21,1,1,0.7,22.56,63.8
2,21,1,2,0.7,22.55,64.3
2,21,1,3,0.7,22.59,64.8
2,21,1,4,0.7,22.0,65.4
2,21,1,5,0.8,21.63,66.1
2,21,1,6,0.8,22.14,66.8
2,21,1,7,1.3,23.45,67.5
2,21,1,8,1.6,25.52,68.2
2,21,1,9,1.4,27.39,69.0
2,21,1,10,1.5,28.81,67.7
2,21,1,11,1.5,29.82,66.4
2,21,1,12,1.4,30.84,65.1
2,21,1,13,1.7,31.24,63.9
2,21,1,14,1.4,31.16,62.8
2,21,1,15,1.4,31.24,61.9
2,21,1,16,1.7,31.73,61.0
2,21,1,17,1.7,31.22,60.4
2,21,1,18,1.6,29.53,59.9
2,21,1,19,1.8,27.88,59.6
2,21,1,20,2.0,27.29,59.6
2,21,1,21,1.8,26.87,59.7
2,21,1,22,1.5,26.34,60.0
2,21,1,23,1.1,25.59,60.4
2,21,1,24,1.0,25.08,61.0
2,22,2,1,0.8,24.23,61.7
2,22,2,2,0.8,23.58,62.6
2,22,2,3,0.8,23.31,63.5
2,22,2,4,0.8,23.32,64.5
2,22,2,5,0.9,23.58,65.6
2,22,2,6,1.2,23.8,66.8
2,22,2,7,1.5,24.9,67.9
2,22,2,8,1.6,25.7,69.2
2,22,2,9,1.6,27.4,70.4
2,22,2,10,1.6,26.82,73.7
2,22,2,11,1.6,28.0,77.0
2,22,2,12,1.5,27.92,80.1
2,22,2,13,1.6,29.15,83.2
2,22,2,14,1.6,27.99,86.0
2,22,2,15,1.4,21.83,88.6
2,22,2,16,1.5,21.44,90.9
2,22,2,17,1.5,22.44,92.9
2,22,2,18,1.6,22.45,94.5
2,22,2,19,1.7,22.28,95.7
2,22,2,20,1.9,21.89,96.5
2,22,2,21,1.7,21.86,96.9
2,22,2,22,1.3,21.9,97.0
2,22,2,23,1.2,21.84,96.8
2,22,2,24,1.1,21.67,96.3
2,23,3,1,0.8,21.46,95.6
2,23,3,2,0.8,21.31,94.6
2,23,3,3,0.8,21.5,93.4
2,23,3,4,0.8,21.58,92.1
2,23,3,5,0.9,21.68,90.6
2,23,3,6,1.1,21.95,89.0
2,23,3,7,1.5,21.56,87.3
2,23,3,8,1.9,21.86,85.6
2,23,3,9,1.8,22.43,83.8
2,23,3,10,1.6,23.64,83.4
2,23,3,11,1.5,24.67,83.0
2,23,3,12,1.4,25.94,82.6
2,23,3,13,1.4,26.74,82.1
2,23,3,14,1.4,26.93,81.7
2,23,3,15,1.4,26.75,81.3
2,23,3,16,1.5,26.3,81.0
2,23,3,17,1.5,25.31,80.6
2,23,3,18,1.5,24.49,80.2
2,23,3,19,1.6,23.9,79.8
2,23,3,20,1.9,23.45,79.5
2,23,3,21,1.7,22.64,79.2
2,23,3,22,1.3,22.22,78.8
2,23,3,23,1.0,22.6,78.5
2,23,3,24,1.0,21.86,78.2
2,24,4,1,0.8,21.45,77.9
2,24,4,2,0.8,21.13,77.6
2,24,4,3,0.8,21.28,77.3
2,24,4,4,0.8,21.3,77.0
2,24,4,5,1.2,21.37,76.7
2,24,4,6,1.1,21.94,76.4
2,24,4,7,1.4,23.16,76.2
2,24,4,8,1.6,24.22,75.9
2,24,4,9,1.5,25.05,75.6
2,24,4,10,1.5,25.03,75.5
2,24,4,11,1.5,25.89,75.4
2,24,4,12,1.5,26.68,75.3
2,24,4,13,1.5,26.16,75.3
2,24,4,14,1.5,26.36,75.2
2,24,4,15,1.5,25.8,75.2
2,24,4,16,1.6,25.95,75.2
2,24,4,17,1.5,25.62,75.2
2,24,4,18,1.5,24.88,75.3
2,24,4,19,1.6,24.28,75.4
2,24,4,20,1.9,23.85,75.5
2,24,4,21,1.7,23.45,75.7
2,24,4,22,1.3,22.91,75.9
2,24,4,23,1.0,22.54,76.1
2,24,4,24,0.9,22.18,76.4
2,25,5,1,0.7,21.98,76.7
2,25,5,2,0.7,21.64,77.0
2,25,5,3,0.7,21.51,77.3
2,25,5,4,0.7,21.23,77.6
2,25,5,5,0.8,20.92,78.0
2,25,5,6,1.1,21.2,78.3
2,25,5,7,1.5,22.12,78.7
2,25,5,8,1.6,23.4,79.0
2,25,5,9,1.5,25.33,79.4
2,25,5,10,1.5,27.57,80.6
2,25,5,11,1.5,28.25,81.8
2,25,5,12,1.5,27.38,83.0
2,25,5,13,1.5,23.29,84.1
2,25,5,14,1.4,22.29,85.1
2,25,5,15,1.4,22.62,86.0
2,25,5,16,1.3,23.21,86.7
2,25,5,17,1.4,23.7,87.4
2,25,5,18,1.9,23.12,87.8
2,25,5,19,1.7,22.76,88.1
2,25,5,20,1.9,22.43,88.1
2,25,5,21,1.7,21.9,88.1
2,25,5,22,1.3,21.15,87.8
2,25,5,23,1.0,20.72,87.4
2,25,5,24,1.0,20.53,86.9
2,26,6,1,0.8,20.36,86.3
2,26,6,2,0.8,19.91,85.6
2,26,6,3,0.8,19.46,84.8
2,26,6,4,0.8,19.5,83.9
2,26,6,5,0.8,19.62,82.9
2,26,6,6,1.1,20.37,81.9
2,26,6,7,1.4,21.81,80.9
2,26,6,8,1.4,23.56,79.8
2,26,6,9,1.4,25.57,78.7
2,26,6,10,1.5,27.05,81.3
2,26,6,11,1.4,28.0,83.8
2,26,6,12,1.4,28.65,86.2
2,26,6,13,1.4,28.16,88.5
2,26,6,14,1.4,28.02,90.6
2,26,6,15,1.4,26.26,92.5
2,26,6,16,1.3,21.33,94.1
2,26,6,17,1.4,22.39,95.4
2,26,6,18,1.4,21.98,96.4
2,26,6,19,1.7,21.7,97.0
2,26,6,20,1.8,21.56,97.1
2,26,6,21,1.6,21.36,97.0
2,26,6,22,1.3,21.67,96.5
2,26,6,23,1.0,21.75,95.7
2,26,6,24,0.8,21.23,94.7
2,27,0,1,0.7,21.0,93.4
2,27,0,2,0.7,20.94,91.9
2,27,0,3,0.7,20.94,90.2
2,27,0,4,0.7,20.89,88.3
2,27,0,5,0.8,20.63,86.4
2,27,0,6,1.0,21.1,84.3
2,27,0,7,1.2,21.87,82.1
2,27,0,8,1.4,23.66,79.9
2,27,0,9,1.5,25.24,77.6
2,27,0,10,1.4,26.86,76.3
2,27,0,11,1.4,27.53,75.0
2,27,0,12,1.3,26.67,73.8
2,27,0,13,1.2,26.49,72.6
2,27,0,14,1.0,27.05,71.5
2,27,0,15,1.1,27.52,70.5
2,27,0,16,1.2,27.43,69.6
2,27,0,17,1.2,27.23,68.9
2,27,0,18,1.2,25.9,68.3
2,27,0,19,1.3,24.77,67.9
2,27,0,20,1.8,24.06,67.7
2,27,0,21,1.7,23.52,67.6
2,27,0,22,1.4,22.94,67.6
2,27,0,23,1.1,22.46,67.8
2,27,0,24,0.9,21.86,68.1
2,28,1,1,0.7,21.34,68.6
2,28,1,2,0.7,20.91,69.1
2,28,1,3,0.7,20.89,69.7
2,28,1,4,0.7,20.88,70.4
